Region_Code;Region_Name;Age;Year;Total_Migrations
3;Uppsala Län;10;2006;94
3;Uppsala Län;10;2007;102
3;Uppsala Län;10;2008;78
3;Uppsala Län;10;2009;73
3;Uppsala Län;10;2010;66
3;Uppsala Län;10;2011;52
3;Uppsala Län;10;2012;79
3;Uppsala Län;10;2013;101
3;Uppsala Län;10;2014;80
3;Uppsala Län;10;2015;142
3;Uppsala Län;10;2016;127
3;Uppsala Län;10;2017;155
3;Uppsala Län;10;2018;150
3;Uppsala Län;10;2019;154
3;Uppsala Län;10;2020;130
3;Uppsala Län;10;2021;143
3;Uppsala Län;10;2022;120
3;Uppsala Län;10;2023;121
3;Uppsala Län;11;1997;98
3;Uppsala Län;11;1998;84
3;Uppsala Län;11;1999;115
3;Uppsala Län;11;2000;89
3;Uppsala Län;11;2001;105
3;Uppsala Län;11;2002;88
3;Uppsala Län;11;2003;84
3;Uppsala Län;11;2004;69
3;Uppsala Län;11;2005;77
3;Uppsala Län;11;2006;91
3;Uppsala Län;11;2007;90
3;Uppsala Län;11;2008;70
3;Uppsala Län;11;2009;78
3;Uppsala Län;11;2010;78
3;Uppsala Län;11;2011;70
3;Uppsala Län;11;2012;72
3;Uppsala Län;11;2013;106
3;Uppsala Län;11;2014;101
3;Uppsala Län;11;2015;115
3;Uppsala Län;11;2016;140
3;Uppsala Län;11;2017;169
3;Uppsala Län;11;2018;159
3;Uppsala Län;11;2019;150
3;Uppsala Län;11;2020;117
3;Uppsala Län;11;2021;129
3;Uppsala Län;11;2022;123
3;Uppsala Län;11;2023;122
3;Uppsala Län;12;1997;75
3;Uppsala Län;12;1998;81
3;Uppsala Län;12;1999;101
3;Uppsala Län;12;2000;91
3;Uppsala Län;12;2001;98
3;Uppsala Län;12;2002;90
3;Uppsala Län;12;2003;87
3;Uppsala Län;12;2004;87
3;Uppsala Län;12;2005;76
3;Uppsala Län;12;2006;73
3;Uppsala Län;12;2007;74
3;Uppsala Län;12;2008;86
3;Uppsala Län;12;2009;65
3;Uppsala Län;12;2010;69
3;Uppsala Län;12;2011;57
3;Uppsala Län;12;2012;89
3;Uppsala Län;12;2013;96
3;Uppsala Län;12;2014;102
3;Uppsala Län;12;2015;119
3;Uppsala Län;12;2016;120
3;Uppsala Län;12;2017;147
3;Uppsala Län;12;2018;145
3;Uppsala Län;12;2019;126
3;Uppsala Län;12;2020;121
3;Uppsala Län;12;2021;142
3;Uppsala Län;12;2022;126
3;Uppsala Län;12;2023;100
3;Uppsala Län;13;1997;93
3;Uppsala Län;13;1998;69
3;Uppsala Län;13;1999;64
3;Uppsala Län;13;2000;95
3;Uppsala Län;13;2001;82
3;Uppsala Län;13;2002;84
3;Uppsala Län;13;2003;68
3;Uppsala Län;13;2004;99
3;Uppsala Län;13;2005;77
3;Uppsala Län;13;2006;87
3;Uppsala Län;13;2007;93
3;Uppsala Län;13;2008;87
3;Uppsala Län;13;2009;85
3;Uppsala Län;13;2010;64
3;Uppsala Län;13;2011;62
3;Uppsala Län;13;2012;81
3;Uppsala Län;13;2013;69
3;Uppsala Län;13;2014;92
3;Uppsala Län;13;2015;129
3;Uppsala Län;13;2016;117
3;Uppsala Län;13;2017;136
3;Uppsala Län;13;2018;152
3;Uppsala Län;13;2019;142
3;Uppsala Län;13;2020;136
3;Uppsala Län;13;2021;116
3;Uppsala Län;13;2022;132
3;Uppsala Län;13;2023;114
3;Uppsala Län;14;1997;88
3;Uppsala Län;14;1998;56
3;Uppsala Län;14;1999;89
3;Uppsala Län;14;2000;83
3;Uppsala Län;14;2001;85
3;Uppsala Län;14;2002;79
3;Uppsala Län;14;2003;74
3;Uppsala Län;14;2004;93
3;Uppsala Län;14;2005;78
3;Uppsala Län;14;2006;89
3;Uppsala Län;14;2007;80
3;Uppsala Län;14;2008;110
3;Uppsala Län;14;2009;109
3;Uppsala Län;14;2010;98
3;Uppsala Län;14;2011;75
3;Uppsala Län;14;2012;80
3;Uppsala Län;14;2013;95
3;Uppsala Län;14;2014;92
3;Uppsala Län;14;2015;127
3;Uppsala Län;14;2016;131
3;Uppsala Län;14;2017;130
3;Uppsala Län;14;2018;142
3;Uppsala Län;14;2019;140
3;Uppsala Län;14;2020;116
3;Uppsala Län;14;2021;144
3;Uppsala Län;14;2022;128
3;Uppsala Län;14;2023;112
3;Uppsala Län;15;1997;75
3;Uppsala Län;15;1998;68
3;Uppsala Län;15;1999;68
3;Uppsala Län;15;2000;69
3;Uppsala Län;15;2001;73
3;Uppsala Län;15;2002;80
3;Uppsala Län;15;2003;81
3;Uppsala Län;15;2004;79
3;Uppsala Län;15;2005;69
3;Uppsala Län;15;2006;84
3;Uppsala Län;15;2007;91
3;Uppsala Län;15;2008;93
3;Uppsala Län;15;2009;87
3;Uppsala Län;15;2010;86
3;Uppsala Län;15;2011;81
3;Uppsala Län;15;2012;89
3;Uppsala Län;15;2013;107
3;Uppsala Län;15;2014;100
3;Uppsala Län;15;2015;122
3;Uppsala Län;15;2016;156
3;Uppsala Län;15;2017;157
3;Uppsala Län;15;2018;140
3;Uppsala Län;15;2019;133
3;Uppsala Län;15;2020;122
3;Uppsala Län;15;2021;125
3;Uppsala Län;15;2022;126
3;Uppsala Län;15;2023;117
3;Uppsala Län;16;1997;93
3;Uppsala Län;16;1998;95
3;Uppsala Län;16;1999;85
3;Uppsala Län;16;2000;106
3;Uppsala Län;16;2001;104
3;Uppsala Län;16;2002;102
3;Uppsala Län;16;2003;96
3;Uppsala Län;16;2004;89
3;Uppsala Län;16;2005;108
3;Uppsala Län;16;2006;135
3;Uppsala Län;16;2007;117
3;Uppsala Län;16;2008;124
3;Uppsala Län;16;2009;131
3;Uppsala Län;16;2010;124
3;Uppsala Län;16;2011;146
3;Uppsala Län;16;2012;118
3;Uppsala Län;16;2013;137
3;Uppsala Län;16;2014;142
3;Uppsala Län;16;2015;191
3;Uppsala Län;16;2016;212
3;Uppsala Län;16;2017;226
3;Uppsala Län;16;2018;198
3;Uppsala Län;16;2019;161
3;Uppsala Län;16;2020;169
3;Uppsala Län;16;2021;161
3;Uppsala Län;16;2022;175
3;Uppsala Län;16;2023;148
3;Uppsala Län;17;1997;73
3;Uppsala Län;17;1998;80
3;Uppsala Län;17;1999;75
3;Uppsala Län;17;2000;67
3;Uppsala Län;17;2001;93
3;Uppsala Län;17;2002;98
3;Uppsala Län;17;2003;96
3;Uppsala Län;17;2004;87
3;Uppsala Län;17;2005;77
3;Uppsala Län;17;2006;86
3;Uppsala Län;17;2007;127
3;Uppsala Län;17;2008;132
3;Uppsala Län;17;2009;118
3;Uppsala Län;17;2010;125
3;Uppsala Län;17;2011;130
3;Uppsala Län;17;2012;127
3;Uppsala Län;17;2013;141
3;Uppsala Län;17;2014;125
3;Uppsala Län;17;2015;155
3;Uppsala Län;17;2016;213
3;Uppsala Län;17;2017;229
3;Uppsala Län;17;2018;144
3;Uppsala Län;17;2019;148
3;Uppsala Län;17;2020;120
3;Uppsala Län;17;2021;148
3;Uppsala Län;17;2022;122
3;Uppsala Län;17;2023;109
3;Uppsala Län;18;1997;91
3;Uppsala Län;18;1998;103
3;Uppsala Län;18;1999;75
3;Uppsala Län;18;2000;98
3;Uppsala Län;18;2001;110
3;Uppsala Län;18;2002;109
3;Uppsala Län;18;2003;92
3;Uppsala Län;18;2004;106
3;Uppsala Län;18;2005;113
3;Uppsala Län;18;2006;119
3;Uppsala Län;18;2007;113
3;Uppsala Län;18;2008;170
3;Uppsala Län;18;2009;176
3;Uppsala Län;18;2010;145
3;Uppsala Län;18;2011;149
3;Uppsala Län;18;2012;102
3;Uppsala Län;18;2013;129
3;Uppsala Län;18;2014;180
3;Uppsala Län;18;2015;193
3;Uppsala Län;18;2016;236
3;Uppsala Län;18;2017;329
3;Uppsala Län;18;2018;249
3;Uppsala Län;18;2019;158
3;Uppsala Län;18;2020;200
3;Uppsala Län;18;2021;161
3;Uppsala Län;18;2022;156
3;Uppsala Län;18;2023;159
3;Uppsala Län;19;1997;387
3;Uppsala Län;19;1998;428
3;Uppsala Län;19;1999;426
3;Uppsala Län;19;2000;405
3;Uppsala Län;19;2001;363
3;Uppsala Län;19;2002;324
3;Uppsala Län;19;2003;372
3;Uppsala Län;19;2004;407
3;Uppsala Län;19;2005;478
3;Uppsala Län;19;2006;432
3;Uppsala Län;19;2007;505
3;Uppsala Län;19;2008;541
3;Uppsala Län;19;2009;596
3;Uppsala Län;19;2010;564
3;Uppsala Län;19;2011;528
3;Uppsala Län;19;2012;511
3;Uppsala Län;19;2013;496
3;Uppsala Län;19;2014;527
3;Uppsala Län;19;2015;517
3;Uppsala Län;19;2016;542
3;Uppsala Län;19;2017;557
3;Uppsala Län;19;2018;723
3;Uppsala Län;19;2019;698
3;Uppsala Län;19;2020;698
3;Uppsala Län;19;2021;742
3;Uppsala Län;19;2022;732
3;Uppsala Län;19;2023;654
4;Södermanlands Län;0;1997;68
4;Södermanlands Län;0;1998;81
4;Södermanlands Län;0;1999;69
4;Södermanlands Län;0;2000;75
4;Södermanlands Län;0;2001;66
4;Södermanlands Län;0;2002;89
4;Södermanlands Län;0;2003;95
4;Södermanlands Län;0;2004;87
4;Södermanlands Län;0;2005;81
4;Södermanlands Län;0;2006;107
4;Södermanlands Län;0;2007;127
4;Södermanlands Län;0;2008;101
4;Södermanlands Län;0;2009;106
4;Södermanlands Län;0;2010;118
4;Södermanlands Län;0;2011;110
4;Södermanlands Län;0;2012;104
4;Södermanlands Län;0;2013;131
4;Södermanlands Län;0;2014;124
4;Södermanlands Län;0;2015;135
4;Södermanlands Län;0;2016;172
4;Södermanlands Län;0;2017;159
4;Södermanlands Län;0;2018;143
4;Södermanlands Län;0;2019;151
4;Södermanlands Län;0;2020;139
4;Södermanlands Län;0;2021;143
4;Södermanlands Län;0;2022;121
4;Södermanlands Län;0;2023;107
4;Södermanlands Län;1;1997;129
4;Södermanlands Län;1;1998;143
4;Södermanlands Län;1;1999;145
4;Södermanlands Län;1;2000;159
4;Södermanlands Län;1;2001;173
4;Södermanlands Län;1;2002;186
4;Södermanlands Län;1;2003;165
4;Södermanlands Län;1;2004;204
4;Södermanlands Län;1;2005;184
4;Södermanlands Län;1;2006;216
4;Södermanlands Län;1;2007;208
4;Södermanlands Län;1;2008;218
4;Södermanlands Län;1;2009;182
4;Södermanlands Län;1;2010;201
4;Södermanlands Län;1;2011;221
4;Södermanlands Län;1;2012;220
4;Södermanlands Län;1;2013;211
4;Södermanlands Län;1;2014;224
4;Södermanlands Län;1;2015;216
4;Södermanlands Län;1;2016;274
4;Södermanlands Län;1;2017;328
4;Södermanlands Län;1;2018;278
4;Södermanlands Län;1;2019;265
4;Södermanlands Län;1;2020;251
4;Södermanlands Län;1;2021;312
4;Södermanlands Län;1;2022;220
4;Södermanlands Län;1;2023;180
4;Södermanlands Län;2;1997;140
4;Södermanlands Län;2;1998;122
4;Södermanlands Län;2;1999;116
4;Södermanlands Län;2;2000;113
4;Södermanlands Län;2;2001;144
4;Södermanlands Län;2;2002;150
4;Södermanlands Län;2;2003;126
4;Södermanlands Län;2;2004;136
4;Södermanlands Län;2;2005;141
4;Södermanlands Län;2;2006;143
4;Södermanlands Län;2;2007;155
4;Södermanlands Län;2;2008;183
4;Södermanlands Län;2;2009;177
4;Södermanlands Län;2;2010;143
4;Södermanlands Län;2;2011;165
4;Södermanlands Län;2;2012;201
4;Södermanlands Län;2;2013;177
4;Södermanlands Län;2;2014;197
4;Södermanlands Län;2;2015;217
4;Södermanlands Län;2;2016;259
4;Södermanlands Län;2;2017;240
4;Södermanlands Län;2;2018;234
4;Södermanlands Län;2;2019;253
4;Södermanlands Län;2;2020;222
4;Södermanlands Län;2;2021;203
4;Södermanlands Län;2;2022;208
4;Södermanlands Län;2;2023;170
4;Södermanlands Län;3;1997;115
4;Södermanlands Län;3;1998;117
4;Södermanlands Län;3;1999;130
4;Södermanlands Län;3;2000;123
4;Södermanlands Län;3;2001;131
4;Södermanlands Län;3;2002;156
4;Södermanlands Län;3;2003;133
4;Södermanlands Län;3;2004;139
4;Södermanlands Län;3;2005;104
4;Södermanlands Län;3;2006;152
4;Södermanlands Län;3;2007;152
4;Södermanlands Län;3;2008;138
4;Södermanlands Län;3;2009;149
4;Södermanlands Län;3;2010;134
4;Södermanlands Län;3;2011;154
4;Södermanlands Län;3;2012;168
4;Södermanlands Län;3;2013;174
4;Södermanlands Län;3;2014;186
4;Södermanlands Län;3;2015;221
4;Södermanlands Län;3;2016;216
4;Södermanlands Län;3;2017;237
4;Södermanlands Län;3;2018;186
4;Södermanlands Län;3;2019;200
4;Södermanlands Län;3;2020;190
4;Södermanlands Län;3;2021;232
4;Södermanlands Län;3;2022;195
4;Södermanlands Län;3;2023;152
4;Södermanlands Län;4;1997;135
4;Södermanlands Län;4;1998;106
4;Södermanlands Län;4;1999;113
4;Södermanlands Län;4;2000;115
4;Södermanlands Län;4;2001;116
4;Södermanlands Län;4;2002;107
4;Södermanlands Län;4;2003;107
4;Södermanlands Län;4;2004;110
4;Södermanlands Län;4;2005;111
4;Södermanlands Län;4;2006;111
4;Södermanlands Län;4;2007;133
4;Södermanlands Län;4;2008;151
4;Södermanlands Län;4;2009;151
4;Södermanlands Län;4;2010;125
4;Södermanlands Län;4;2011;148
4;Södermanlands Län;4;2012;156
4;Södermanlands Län;4;2013;193
4;Södermanlands Län;4;2014;203
4;Södermanlands Län;4;2015;190
4;Södermanlands Län;4;2016;235
4;Södermanlands Län;4;2017;227
4;Södermanlands Län;4;2018;208
4;Södermanlands Län;4;2019;185
4;Södermanlands Län;4;2020;225
4;Södermanlands Län;4;2021;179
4;Södermanlands Län;4;2022;188
4;Södermanlands Län;4;2023;145
4;Södermanlands Län;5;1997;123
4;Södermanlands Län;5;1998;120
4;Södermanlands Län;5;1999;96
4;Södermanlands Län;5;2000;106
4;Södermanlands Län;5;2001;101
4;Södermanlands Län;5;2002;123
4;Södermanlands Län;5;2003;102
4;Södermanlands Län;5;2004;90
4;Södermanlands Län;5;2005;86
4;Södermanlands Län;5;2006;108
4;Södermanlands Län;5;2007;130
4;Södermanlands Län;5;2008;120
4;Södermanlands Län;5;2009;127
4;Södermanlands Län;5;2010;117
4;Södermanlands Län;5;2011;120
4;Södermanlands Län;5;2012;134
4;Södermanlands Län;5;2013;200
4;Södermanlands Län;5;2014;160
4;Södermanlands Län;5;2015;175
4;Södermanlands Län;5;2016;207
4;Södermanlands Län;5;2017;208
4;Södermanlands Län;5;2018;179
4;Södermanlands Län;5;2019;175
4;Södermanlands Län;5;2020;169
4;Södermanlands Län;5;2021;180
4;Södermanlands Län;5;2022;157
4;Södermanlands Län;5;2023;147
4;Södermanlands Län;6;1997;119
4;Södermanlands Län;6;1998;124
4;Södermanlands Län;6;1999;109
4;Södermanlands Län;6;2000;110
4;Södermanlands Län;6;2001;110
4;Södermanlands Län;6;2002;126
4;Södermanlands Län;6;2003;117
4;Södermanlands Län;6;2004;97
4;Södermanlands Län;6;2005;85
4;Södermanlands Län;6;2006;98
4;Södermanlands Län;6;2007;115
4;Södermanlands Län;6;2008;160
4;Södermanlands Län;6;2009;116
4;Södermanlands Län;6;2010;109
4;Södermanlands Län;6;2011;117
4;Södermanlands Län;6;2012;126
4;Södermanlands Län;6;2013;166
4;Södermanlands Län;6;2014;159
4;Södermanlands Län;6;2015;173
4;Södermanlands Län;6;2016;182
4;Södermanlands Län;6;2017;175
4;Södermanlands Län;6;2018;172
4;Södermanlands Län;6;2019;165
4;Södermanlands Län;6;2020;165
4;Södermanlands Län;6;2021;167
4;Södermanlands Län;6;2022;195
4;Södermanlands Län;6;2023;128
4;Södermanlands Län;7;1997;108
4;Södermanlands Län;7;1998;119
4;Södermanlands Län;7;1999;100
4;Södermanlands Län;7;2000;107
4;Södermanlands Län;7;2001;124
4;Södermanlands Län;7;2002;105
4;Södermanlands Län;7;2003;105
4;Södermanlands Län;7;2004;87
4;Södermanlands Län;7;2005;88
4;Södermanlands Län;7;2006;92
4;Södermanlands Län;7;2007;113
4;Södermanlands Län;7;2008;128
4;Södermanlands Län;7;2009;116
4;Södermanlands Län;7;2010;95
4;Södermanlands Län;7;2011;136
4;Södermanlands Län;7;2012;115
4;Södermanlands Län;7;2013;176
4;Södermanlands Län;7;2014;143
4;Södermanlands Län;7;2015;152
4;Södermanlands Län;7;2016;186
4;Södermanlands Län;7;2017;185
4;Södermanlands Län;7;2018;166
4;Södermanlands Län;7;2019;177
4;Södermanlands Län;7;2020;153
4;Södermanlands Län;7;2021;99
4;Södermanlands Län;7;2022;134
4;Södermanlands Län;7;2023;128
4;Södermanlands Län;8;1997;102
4;Södermanlands Län;8;1998;102
4;Södermanlands Län;8;1999;98
4;Södermanlands Län;8;2000;94
4;Södermanlands Län;8;2001;110
4;Södermanlands Län;8;2002;90
4;Södermanlands Län;8;2003;104
4;Södermanlands Län;8;2004;73
4;Södermanlands Län;8;2005;66
4;Södermanlands Län;8;2006;81
4;Södermanlands Län;8;2007;123
4;Södermanlands Län;8;2008;104
4;Södermanlands Län;8;2009;109
4;Södermanlands Län;8;2010;76
4;Södermanlands Län;8;2011;91
4;Södermanlands Län;8;2012;109
4;Södermanlands Län;8;2013;140
4;Södermanlands Län;8;2014;160
4;Södermanlands Län;8;2015;158
4;Södermanlands Län;8;2016;178
4;Södermanlands Län;8;2017;184
4;Södermanlands Län;8;2018;159
4;Södermanlands Län;8;2019;141
4;Södermanlands Län;8;2020;165
4;Södermanlands Län;8;2021;153
4;Södermanlands Län;8;2022;133
4;Södermanlands Län;8;2023;104
4;Södermanlands Län;9;1997;85
4;Södermanlands Län;9;1998;113
4;Södermanlands Län;9;1999;102
4;Södermanlands Län;9;2000;95
4;Södermanlands Län;9;2001;119
4;Södermanlands Län;9;2002;114
4;Södermanlands Län;9;2003;103
4;Södermanlands Län;9;2004;92
4;Södermanlands Län;9;2005;57
4;Södermanlands Län;9;2006;93
4;Södermanlands Län;9;2007;108
4;Södermanlands Län;9;2008;125
4;Södermanlands Län;9;2009;88
4;Södermanlands Län;9;2010;72
4;Södermanlands Län;9;2011;96
4;Södermanlands Län;9;2012;100
4;Södermanlands Län;9;2013;152
4;Södermanlands Län;9;2014;143
4;Södermanlands Län;9;2015;150
4;Södermanlands Län;9;2016;164
4;Södermanlands Län;9;2017;147
4;Södermanlands Län;9;2018;154
4;Södermanlands Län;9;2019;132
4;Södermanlands Län;9;2020;151
4;Södermanlands Län;9;2021;140
4;Södermanlands Län;9;2022;125
4;Södermanlands Län;9;2023;123
4;Södermanlands Län;10;1997;72
4;Södermanlands Län;10;1998;91
4;Södermanlands Län;10;1999;118
4;Södermanlands Län;10;2000;86
4;Södermanlands Län;10;2001;96
4;Södermanlands Län;10;2002;127
4;Södermanlands Län;10;2003;97
4;Södermanlands Län;10;2004;93
4;Södermanlands Län;10;2005;78
4;Södermanlands Län;10;2006;88
4;Södermanlands Län;10;2007;96
4;Södermanlands Län;10;2008;105
4;Södermanlands Län;10;2009;104
4;Södermanlands Län;10;2010;73
4;Södermanlands Län;10;2011;90
4;Södermanlands Län;10;2012;100
4;Södermanlands Län;10;2013;146
4;Södermanlands Län;10;2014;136
4;Södermanlands Län;10;2015;146
4;Södermanlands Län;10;2016;149
4;Södermanlands Län;10;2017;162
4;Södermanlands Län;10;2018;158
4;Södermanlands Län;10;2019;144
4;Södermanlands Län;10;2020;152
4;Södermanlands Län;10;2021;130
4;Södermanlands Län;10;2022;147
4;Södermanlands Län;10;2023;124
4;Södermanlands Län;11;1997;75
4;Södermanlands Län;11;1998;83
4;Södermanlands Län;11;1999;88
4;Södermanlands Län;11;2000;99
4;Södermanlands Län;11;2001;116
4;Södermanlands Län;11;2002;102
4;Södermanlands Län;11;2003;111
4;Södermanlands Län;11;2004;98
4;Södermanlands Län;11;2005;80
4;Södermanlands Län;11;2006;64
4;Södermanlands Län;11;2007;99
4;Södermanlands Län;11;2008;98
4;Södermanlands Län;11;2009;96
4;Södermanlands Län;11;2010;90
4;Södermanlands Län;11;2011;83
4;Södermanlands Län;11;2012;95
4;Södermanlands Län;11;2013;119
4;Södermanlands Län;11;2014;146
4;Södermanlands Län;11;2015;138
4;Södermanlands Län;11;2016;147
4;Södermanlands Län;11;2017;132
4;Södermanlands Län;11;2018;128
4;Södermanlands Län;11;2019;145
4;Södermanlands Län;11;2020;137
4;Södermanlands Län;11;2021;153
4;Södermanlands Län;11;2022;103
4;Södermanlands Län;11;2023;101
4;Södermanlands Län;12;1997;71
4;Södermanlands Län;12;1998;66
4;Södermanlands Län;12;1999;91
4;Södermanlands Län;12;2000;73
4;Södermanlands Län;12;2001;105
4;Södermanlands Län;12;2002;116
4;Södermanlands Län;12;2003;95
4;Södermanlands Län;12;2004;85
4;Södermanlands Län;12;2005;88
4;Södermanlands Län;12;2006;66
4;Södermanlands Län;12;2007;96
4;Södermanlands Län;12;2008;104
4;Södermanlands Län;12;2009;129
4;Södermanlands Län;12;2010;85
4;Södermanlands Län;12;2011;88
4;Södermanlands Län;12;2012;96
4;Södermanlands Län;12;2013;119
4;Södermanlands Län;12;2014;138
4;Södermanlands Län;12;2015;125
4;Södermanlands Län;12;2016;141
4;Södermanlands Län;12;2017;136
4;Södermanlands Län;12;2018;145
4;Södermanlands Län;12;2019;119
4;Södermanlands Län;12;2020;130
4;Södermanlands Län;12;2021;119
4;Södermanlands Län;12;2022;111
4;Södermanlands Län;12;2023;111
4;Södermanlands Län;13;1997;75
4;Södermanlands Län;13;1998;70
4;Södermanlands Län;13;1999;78
4;Södermanlands Län;13;2000;83
4;Södermanlands Län;13;2001;104
4;Södermanlands Län;13;2002;109
4;Södermanlands Län;13;2003;93
4;Södermanlands Län;13;2004;81
4;Södermanlands Län;13;2005;86
4;Södermanlands Län;13;2006;96
4;Södermanlands Län;13;2007;90
4;Södermanlands Län;13;2008;118
4;Södermanlands Län;13;2009;100
4;Södermanlands Län;13;2010;77
4;Södermanlands Län;13;2011;100
4;Södermanlands Län;13;2012;101
4;Södermanlands Län;13;2013;137
4;Södermanlands Län;13;2014;122
4;Södermanlands Län;13;2015;125
4;Södermanlands Län;13;2016;152
4;Södermanlands Län;13;2017;133
4;Södermanlands Län;13;2018;146
4;Södermanlands Län;13;2019;129
4;Södermanlands Län;13;2020;135
4;Södermanlands Län;13;2021;120
4;Södermanlands Län;13;2022;94
4;Södermanlands Län;13;2023;100
4;Södermanlands Län;14;1997;65
4;Södermanlands Län;14;1998;75
4;Södermanlands Län;14;1999;65
4;Södermanlands Län;14;2000;71
4;Södermanlands Län;14;2001;73
4;Södermanlands Län;14;2002;96
4;Södermanlands Län;14;2003;90
4;Södermanlands Län;14;2004;80
4;Södermanlands Län;14;2005;76
4;Södermanlands Län;14;2006;87
4;Södermanlands Län;14;2007;96
4;Södermanlands Län;14;2008;104
4;Södermanlands Län;14;2009;99
4;Södermanlands Län;14;2010;87
4;Södermanlands Län;14;2011;67
4;Södermanlands Län;14;2012;89
4;Södermanlands Län;14;2013;131
4;Södermanlands Län;14;2014;135
4;Södermanlands Län;14;2015;108
4;Södermanlands Län;14;2016;133
4;Södermanlands Län;14;2017;145
4;Södermanlands Län;14;2018;137
4;Södermanlands Län;14;2019;143
4;Södermanlands Län;14;2020;118
4;Södermanlands Län;14;2021;118
4;Södermanlands Län;14;2022;93
4;Södermanlands Län;14;2023;101
4;Södermanlands Län;15;1997;59
4;Södermanlands Län;15;1998;56
4;Södermanlands Län;15;1999;65
4;Södermanlands Län;15;2000;51
4;Södermanlands Län;15;2001;69
4;Södermanlands Län;15;2002;87
4;Södermanlands Län;15;2003;75
4;Södermanlands Län;15;2004;73
4;Södermanlands Län;15;2005;92
4;Södermanlands Län;15;2006;74
4;Södermanlands Län;15;2007;109
4;Södermanlands Län;15;2008;123
4;Södermanlands Län;15;2009;108
4;Södermanlands Län;15;2010;70
4;Södermanlands Län;15;2011;107
4;Södermanlands Län;15;2012;97
4;Södermanlands Län;15;2013;154
4;Södermanlands Län;15;2014;123
4;Södermanlands Län;15;2015;116
4;Södermanlands Län;15;2016;151
4;Södermanlands Län;15;2017;127
4;Södermanlands Län;15;2018;132
4;Södermanlands Län;15;2019;118
4;Södermanlands Län;15;2020;117
4;Södermanlands Län;15;2021;111
4;Södermanlands Län;15;2022;90
4;Södermanlands Län;15;2023;103
4;Södermanlands Län;16;1997;61
4;Södermanlands Län;16;1998;54
4;Södermanlands Län;16;1999;76
4;Södermanlands Län;16;2000;78
4;Södermanlands Län;16;2001;90
4;Södermanlands Län;16;2002;107
4;Södermanlands Län;16;2003;98
4;Södermanlands Län;16;2004;102
4;Södermanlands Län;16;2005;91
4;Södermanlands Län;16;2006;115
4;Södermanlands Län;16;2007;105
4;Södermanlands Län;16;2008;131
4;Södermanlands Län;16;2009;139
4;Södermanlands Län;16;2010;109
4;Södermanlands Län;16;2011;127
4;Södermanlands Län;16;2012;122
